YEAR,MONTH,Ward_ID,IncidentsTotal_TP,Dark,Dawn,Daylight,Dusk,Inv_PED,Inv_CYC,Inv_AM,Inv_MC,Inv_TC,Speeding,Ag_Driv,Redlight,Alcohol,Disability,SeverityScore,IncidentsTotal_Geotab,AvgAcceleration,PercentOfVehicles,AvgMonthlyVolume,PercentCar,PercentMPV,PercentLDT,PercentMDT,PercentHDT,PercentOther,Daily_dif,Max_Temp,Min_Temp,Ave_Temp,Rain_vol,Snow_vol
2011,12,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,34,6,3,0,3,0,0,0,6,0,0,3,6,0,3,0,,0,,,,,,,,,,14.9,13.5,-15.5,0.9,1.310752688,0.470967742
2011,12,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,35,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,14.9,13.5,-15.5,0.9,1.310752688,0.470967742
2011,12,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,37,5,2,0,0,3,3,0,5,0,0,0,0,0,0,0,,0,,,,,,,,,,14.9,13.5,-15.5,0.9,1.310752688,0.470967742
2011,12,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,40,3,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0.0394,144,,,,,,,,,,14.9,13.5,-15.5,0.9,1.310752688,0.470967742
2011,12,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,41,5,5,0,0,0,5,0,5,0,0,0,3,0,0,0,,0,,,,,,,,,,14.9,13.5,-15.5,0.9,1.310752688,0.470967742
2011,12,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,42,3,3,0,0,0,0,0,3,0,0,3,3,0,3,0,,0,,,,,,,,,,14.9,13.5,-15.5,0.9,1.310752688,0.470967742
2011,12,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,2,5,0,0,5,0,0,0,5,0,0,0,5,5,0,0,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,4,5,0,0,5,0,0,0,5,0,0,0,5,0,0,0,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,5,7,7,0,0,0,0,0,7,0,0,0,7,0,0,0,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,7,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,20,3,0,0,3,0,0,0,3,0,0,0,3,3,0,0,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,21,3,0,0,3,0,3,0,3,0,0,0,3,0,0,0,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,24,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,29,2,0,0,2,0,2,0,2,0,0,0,2,0,0,0,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,30,7,2,0,3,2,4,3,7,0,0,0,2,0,0,0,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,32,4,4,0,0,0,0,0,4,0,0,0,4,4,0,0,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,34,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,35,4,0,0,4,0,0,0,4,0,0,0,4,4,0,0,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,37,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,41,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,42,3,3,0,0,0,3,0,3,0,0,0,3,0,0,0,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,43,6,0,0,6,0,0,0,6,0,0,0,0,0,0,6,,0,,,,,,,,,,17,11.4,-17,-1.565322581,1.26344086,0.84516129
2012,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,1,4,4,0,0,0,2,0,4,0,0,0,0,0,2,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,5,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,7,13,13,0,0,0,0,0,13,0,0,13,13,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,9,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,10,4,4,0,0,0,4,0,4,0,0,0,0,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,14,5,5,0,0,0,5,0,5,0,3,0,0,0,0,0,0.0066,6,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,18,2,2,0,0,0,0,2,2,0,0,0,2,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,19,2,0,0,2,0,0,2,2,0,0,0,2,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,22,7,0,0,7,0,2,2,7,0,0,3,5,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,23,10,10,0,0,0,10,0,10,0,0,10,10,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,24,2,2,0,0,0,2,0,2,0,0,0,2,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,25,4,0,0,4,0,0,0,4,0,0,0,4,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,26,5,5,0,0,0,2,0,5,0,0,3,5,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,27,4,4,0,0,0,0,0,4,0,0,4,4,0,4,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,30,10,0,0,10,0,5,0,10,0,0,10,10,0,0,0,,0,0.268,0.0275,3567,0.0189,0.1782,0.194,0.0913,0.1191,0.3985,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,32,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,37,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0.0819,90,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,38,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,39,2,2,0,0,0,2,0,2,0,0,0,2,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,41,2,0,0,2,0,2,0,2,0,0,0,2,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,42,2,2,0,0,0,0,0,2,0,0,2,2,0,2,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,43,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0.0082,6,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,44,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,,,,14.3,10.9,-14.3,-0.154310345,0.287356322,1.198850575
2012,2,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,2,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,3,5,0,0,5,0,0,0,5,2,0,2,5,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,5,12,0,0,12,0,2,0,12,3,0,3,10,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,6,4,0,0,4,0,0,0,4,0,0,4,4,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,8,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,9,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,11,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,14,4,0,0,4,0,0,0,4,0,4,0,0,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,16,2,0,0,2,0,2,0,2,0,0,0,2,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,18,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,19,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,20,12,9,0,3,0,6,6,12,0,0,0,4,0,0,0,,0,0.3363,0.1177,9063,0.0169,0.2206,0.1149,0.0493,0.0763,0.522,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,22,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,28,8,3,0,5,0,2,0,8,0,0,0,3,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,31,2,0,0,2,0,2,0,2,0,0,0,2,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,32,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,35,6,0,0,6,0,6,0,6,0,0,0,6,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,36,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,37,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,38,2,2,0,0,0,0,2,2,0,0,0,2,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,40,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,41,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,42,5,0,0,5,0,3,0,5,0,0,0,3,0,0,0,,0,,,,,,,,,,21,27.5,-14.7,6.951612903,0.64516129,0.109677419
2012,3,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,2,2,0,0,2,0,2,0,2,0,0,0,2,0,0,0,,0,,,,,,,,,,22,26,-4,7.433333333,1.257777778,0.051111111
2012,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,3,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,,0,,,,,,,,,,22,26,-4,7.433333333,1.257777778,0.051111111
2012,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,8,6,0,2,4,0,2,0,6,0,0,0,4,0,0,0,,0,,,,,,,,,,22,26,-4,7.433333333,1.257777778,0.051111111
2012,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,11,5,2,0,3,0,0,0,5,0,0,0,3,0,0,0,,0,,,,,,,,,,22,26,-4,7.433333333,1.257777778,0.051111111
2012,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,13,7,7,0,0,0,0,0,7,0,0,3,3,0,0,0,,0,,,,,,,,,,22,26,-4,7.433333333,1.257777778,0.051111111
2012,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,14,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,,0,,,,,,,,,,22,26,-4,7.433333333,1.257777778,0.051111111
2012,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,17,3,0,0,3,0,3,0,3,0,0,0,3,0,0,0,,0,,,,,,,,,,22,26,-4,7.433333333,1.257777778,0.051111111
2012,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,18,7,0,0,7,0,2,0,7,0,0,0,5,0,0,0,,0,0.4048,0.0169,6111,0.026,0.1791,0.2002,0.0619,0.0867,0.4461,22,26,-4,7.433333333,1.257777778,0.051111111
2012,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,20,8,8,0,0,0,0,2,8,0,6,0,6,6,0,0,,0,,,,,,,,,,22,26,-4,7.433333333,1.257777778,0.051111111
2012,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,23,4,2,0,2,0,4,0,4,0,0,0,2,0,2,0,,0,,,,,,,,,,22,26,-4,7.433333333,1.257777778,0.051111111
2012,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,25,6,6,0,0,0,0,0,6,0,0,6,6,0,6,0,,0,,,,,,,,,,22,26,-4,7.433333333,1.257777778,0.051111111
2012,4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,27,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,22,26,-4,7.433333333,1.257777778,0.051111111
2012,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,29,5,0,0,5,0,5,0,5,0,0,0,0,0,0,0,,0,,,,,,,,,,22,26,-4,7.433333333,1.257777778,0.051111111
2012,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,30,3,0,0,3,0,3,0,3,0,0,0,3,0,0,0,,0,,,,,,,,,,22,26,-4,7.433333333,1.257777778,0.051111111
2012,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,33,5,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0.0232,15,,,,,,,,,,22,26,-4,7.433333333,1.257777778,0.051111111
2012,4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
